DateG,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Match,Event,Effect on City,Pay Day,days till next payday,days after payday,days after school,days before school,is_payday,is_holiday,has_event,has_match,is_weekend,has_rain,bad_weather,payday_window,is_vacation,impact_score,impact_level,stable_weather,rain_or_mist,dust,fog
,Thursday,Riyadh,Eid al-Adha Holiday,Eid al-Adha (Id ul-Adha) is an Islamic festival falling on the 10th day of the month of Dhul Hijja (Thou al-Hijja) to commemorate the willingness of Ibrahim (Abraham) to sacrifice his son.,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,1.0,Vacation	,Vacation,0,1,0,0,1,0,0,1,0,6,High,1,0,0,0
,Friday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,0.0,Vacation	,Vacation,0,1,0,0,1,0,0,1,0,6,High,1,0,0,0
2023-01-07,Saturday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,30.0,Vacation	,Vacation,0,1,0,0,1,0,0,0,0,4,Medium,1,0,0,0
2023-02-07,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,29.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-03-07,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,28.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-04-07,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,27.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-05-07,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,26.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-06-07,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,25.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-07-07,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,24.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-08-07,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,23.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-09-07,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,22.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-10-07,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,21.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-11-07,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,20.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-12-07,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,19.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,18.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,17.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,16.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,15.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,14.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Wednesday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,9.0,12.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,11.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,10.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,9.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,8.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,7.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,6.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,5.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,Vacation	,Vacation,1,0,0,0,1,0,0,1,0,5,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,2.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,1.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,0.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
2023-01-08,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,30.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-02-08,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,29.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-03-08,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,28.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-04-08,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,27.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-05-08,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,22.0,26.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-06-08,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,25.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-07-08,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,24.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-08-08,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,23.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-09-08,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,22.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-10-08,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,21.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-11-08,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,16.0,20.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-12-08,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,15.0,19.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,14.0,18.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,17.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,16.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,15.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,14.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,13.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,8.0,12.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,True,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,11.0,1,88,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,10.0,2,87,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,9.0,3,86,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,8.0,4,85,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,7.0,5,84,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,6.0,6,83,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,1.0,5.0,7,82,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,8,81,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,9,80,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,2.0,10,79,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,True,False,False,False,,FALSE,FALSE,FALSE,28.0,1.0,11,78,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,0.0,12,77,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
2023-01-09,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,26.0,30.0,13,76,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-02-09,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,29.0,14,75,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-03-09,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,24.0,28.0,15,74,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-04-09,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,27.0,16,73,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-05-09,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,26.0,17,72,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-06-09,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,25.0,18,71,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-07-09,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,24.0,19,70,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-08-09,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,23.0,20,69,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-09-09,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,22.0,21,68,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-10-09,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,21.0,22,67,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-11-09,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,20.0,23,66,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-12-09,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,19.0,24,65,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,18.0,25,64,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,17.0,26,63,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,16.0,27,62,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,15.0,28,61,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,14.0,29,60,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,13.0,30,59,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,8.0,12.0,31,58,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,7.0,11.0,32,57,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,10.0,33,56,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,9.0,34,55,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,8.0,35,54,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,Saudi National Day,"Saudi National Day is a national holiday in Saudi Arabia, Day off for Saudi National Day",False,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,3.0,7.0,36,53,0,1,0,1,0,0,0,1,0,7,High,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,6.0,37,52,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,1.0,5.0,38,51,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,3.0,39,50,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,40,49,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,La liga,FALSE,FALSE,FALSE,29.0,1.0,41,48,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,28.0,0.0,42,47,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
2023-01-10,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,30.0,43,46,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-02-10,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,29.0,44,45,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-03-10,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"UEFA CL, Preimer League",FALSE,FALSE,FALSE,25.0,28.0,45,44,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-04-10,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,24.0,27.0,46,43,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-05-10,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,26.0,47,42,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-06-10,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,25.0,48,41,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-07-10,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,24.0,49,40,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-08-10,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,20.0,23.0,50,39,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-09-10,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,22.0,51,38,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-10-10,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,21.0,52,37,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-11-10,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,20.0,53,36,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-12-10,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,بدء موسم الرياض 2023,"استقبال 4 ملايين زائر في أقل من شهر، مع توسعة مناطق الترفيه مثل ""المملكة أرينا"".",FALSE,16.0,19.0,54,35,0,0,1,0,1,0,0,0,0,4,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,18.0,55,34,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,17.0,56,33,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,16.0,57,32,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,15.0,58,31,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,14.0,59,30,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,60,29,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,12.0,61,28,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,11.0,62,27,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,7.0,10.0,63,26,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,9.0,64,25,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,8.0,65,24,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,4.0,7.0,66,23,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,3.0,6.0,67,22,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,True,True,False,False,False,,FALSE,FALSE,TRUE,31.0,5.0,68,21,1,0,0,0,1,0,1,1,0,6,High,0,0,1,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,4.0,69,20,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,La liga,FALSE,FALSE,FALSE,29.0,3.0,70,19,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,28.0,2.0,71,18,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,True,,FALSE,FALSE,FALSE,27.0,1.0,72,17,0,0,0,0,0,1,0,1,0,3,Medium,0,1,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,0.0,73,16,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
2023-01-11,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,29.0,74,15,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-02-11,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,24.0,28.0,75,14,0,0,0,0,1,1,0,0,0,2,Low,0,1,0,0
2023-03-11,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,27.0,76,13,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-04-11,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,22.0,26.0,77,12,0,0,0,0,1,1,0,0,0,2,Low,0,1,0,0
2023-05-11,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,25.0,78,11,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-06-11,Monday,Riyadh,No Holiday,,True,True,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,20.0,24.0,79,10,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-07-11,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,19.0,23.0,80,9,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-08-11,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,18.0,22.0,81,8,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-09-11,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,21.0,82,7,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-10-11,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,20.0,83,6,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-11-11,Saturday,Riyadh,No Holiday,,False,True,False,False,False,False,False,,القمة العربية الإسلامية الاستثنائية,قمة مشتركة بين دول الجامعة العربية ومنظمة التعاون الإسلامي، ناقشت العدوان الإسرائيلي على غزة ولبنان. ترأسها الأمير محمد بن سلمان، وشارك فيها قادة وزعماء من 40 دولة، وأصدرت بياناً يدعو لوقف إطلاق النار,FALSE,15.0,19.0,84,5,0,0,1,0,1,0,0,0,0,4,Medium,1,0,0,0
